"STATISTIC","Statistic Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","003","Valentia Observatory","Number","15.3"
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","004","Casement","Number","14"
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","005","Claremorris","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","006","Clones","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","007","Cork airport","Number","13.4"
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","008","Dublin airport","Number","13.8"
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","009","Galway","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","010","Kilkenny","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","011","Malin head","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","012","Mullingar","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","013","Roches Point","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","014","Rosslare","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201405","2014M05","015","Shannon airport","Number","12"
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","001","Belmullet","Number","15.8"
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","002","Birr","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","003","Valentia Observatory","Number","15.4"
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","004","Casement","Number","15.6"
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","005","Claremorris","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","006","Clones","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","007","Cork airport","Number","15.5"
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","008","Dublin airport","Number","15.6"
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","009","Galway","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","010","Kilkenny","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","011","Malin head","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","012","Mullingar","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","013","Roches Point","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","014","Rosslare","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201406","2014M06","015","Shannon airport","Number","14.5"
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","001","Belmullet","Number","13.6"
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","002","Birr","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","003","Valentia Observatory","Number","11.1"
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","004","Casement","Number","14.7"
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","005","Claremorris","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","006","Clones","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","007","Cork airport","Number","14.7"
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","008","Dublin airport","Number","15.1"
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","009","Galway","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","010","Kilkenny","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","011","Malin head","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","012","Mullingar","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","013","Roches Point","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","014","Rosslare","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201407","2014M07","015","Shannon airport","Number","12.7"
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","001","Belmullet","Number","12.9"
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","002","Birr","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","003","Valentia Observatory","Number","11.6"
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","004","Casement","Number","12.6"
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","005","Claremorris","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","006","Clones","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","007","Cork airport","Number","11.1"
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","008","Dublin airport","Number","11.2"
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","009","Galway","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","010","Kilkenny","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","011","Malin head","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","012","Mullingar","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","013","Roches Point","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","014","Rosslare","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201408","2014M08","015","Shannon airport","Number","11.2"
"MTM03C2","Most Sunshine Hours in a Day","201409","2014M09","001","Belmullet","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201409","2014M09","002","Birr","Number",""
"MTM03C2","Most Sunshine Hours in a Day","201409","2014M09","003","Valentia Observatory","Number",""
